Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,MA_5,MA_10,Volatility_5,Price_Change,Target
2021-02-17 00:00:00+05:30,1135.9652382472548,1139.574529672526,1122.408285308977,1127.954345703125,4575741,0.0,0.0,-0.007052246500553583,1141.5641357421875,1139.2093017578125,11.070195374983124,-8.010892544129774,1
2021-02-18 00:00:00+05:30,1123.2887924252084,1149.6984035323842,1122.4084720549693,1137.77001953125,6437551,0.0,0.0,0.008702190709683588,1141.5289306640625,1140.3625244140626,11.084848242213683,14.481227106041615,0
2021-02-19 00:00:00+05:30,1140.9832860809256,1143.9763970305332,1123.9931662845763,1136.7578125,5389696,0.0,0.0,-0.0008896411523191539,1138.2718017578125,1142.0527587890624,9.064080892826023,-4.225473580925609,0
2021-02-22 00:00:00+05:30,1140.014839088513,1151.9432226672286,1109.2036272212565,1113.78125,7371303,0.0,0.0,-0.020212363836294323,1130.4457763671876,1138.6767211914062,10.097856779486976,-26.2335890885131,1
2021-02-23 00:00:00+05:30,1119.0191594830774,1136.4934957685794,1107.0468250167494,1114.7935791015625,6612942,0.0,0.0,0.000908911962346659,1126.2114013671876,1135.2258666992188,11.540598174528096,-4.225580381514874,1
2021-02-24 00:00:00+05:30,1109.247430250637,1123.816664023544,1102.1608101720976,1121.7919921875,4537258,0.0,0.0,0.006277765872653829,1124.9789306640625,1133.271533203125,11.636580546628675,12.54456193686292,1
2021-02-25 00:00:00+05:30,1134.2486958235556,1144.196358621312,1119.767469256633,1122.0123291015625,8788221,0.0,0.0,0.00019641512472623468,1121.827392578125,1131.6781616210938,9.18106524537696,-12.236366721993136,0
2021-02-26 00:00:00+05:30,1117.1264049578488,1121.792145299428,1095.7786387480553,1103.305419921875,15132388,0.0,0.0,-0.016672641373439157,1115.1369140625,1126.7043579101562,7.6403755528544925,-13.820985035973763,1
2021-03-01 00:00:00+05:30,1112.1087025290365,1130.7714503167083,1108.3232821710671,1115.3658447265625,5756286,0.0,0.0,0.010931175164118567,1115.4538330078126,1122.9498046875,7.602857200811591,3.2571421975260364,1
2021-03-02 00:00:00+05:30,1128.7905613587432,1153.2194465821435,1126.1055418002557,1148.377685546875,10461434,0.0,0.0,0.02959732089376077,1122.170654296875,1124.1910278320313,16.50135933878576,19.58712418813184,1
