Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,MA_5,MA_10,Volatility_5,Price_Change,Target
2021-02-18 00:00:00-05:00,125.9579652802824,126.73789375549588,124.212888519352,126.4551773071289,96856700,0.0,0.0,-0.008636277833695138,129.51443328857422,131.27073440551757,2.464623559582235,0.4972120268465119,1
2021-02-19 00:00:00-05:00,126.9718859638425,127.43009341839544,125.56801758188448,126.61116027832033,87668800,0.0,0.0,0.0012335040329156666,128.48882904052735,130.55758743286134,2.3726381034093547,-0.3607256855221692,0
2021-02-22 00:00:00-05:00,124.79784515359262,126.46494274164388,122.44832304893023,122.83828735351562,103916400,0.0,0.0,-0.029798897004901126,126.66185150146484,129.50858840942382,2.530630647136256,-1.9595578000769933,0
2021-02-23 00:00:00-05:00,120.654494241735,123.53046696039274,115.4192408942732,122.70179748535156,158273000,0.0,0.0,-0.0011111345746075418,125.2326431274414,128.43131484985352,2.2877222412085985,2.047303243616568,0
2021-02-24 00:00:00-05:00,121.80487424070276,122.40931177714582,119.16287735238498,122.20458221435548,111039900,0.0,0.0,-0.004052224834403373,124.16220092773438,127.3920669555664,2.177896862272121,0.39970797365272404,0
2021-02-25 00:00:00-05:00,121.5513960656033,123.28672920715788,117.51528197921584,117.95398712158205,148199500,0.0,0.0,-0.03478261629598789,122.461962890625,125.9881980895996,3.0742100628881266,-3.5974089440212538,1
2021-02-26 00:00:00-05:00,119.51384476967972,121.7171366577398,118.1587246436744,118.21722412109376,164560400,0.0,0.0,0.0022316922550518203,120.78317565917969,124.63600234985351,2.4755507195488478,-1.2966206485859573,1
2021-03-01 00:00:00-05:00,120.64473383419433,124.71984514122286,119.70882406427694,124.58335876464844,116307900,0.0,0.0,0.053851159937858384,121.13218994140625,123.89702072143555,2.9207130196725264,3.938624930454111,0
2021-03-02 00:00:00-05:00,125.18781457062964,125.4900333680428,121.87312920015346,121.9803695678711,102260900,0.0,0.0,-0.02089355450509789,120.98790435791015,123.11027374267579,2.8405064408417737,-3.207445002758547,0
2021-03-03 00:00:00-05:00,121.67811746535834,122.55553508836154,118.7826430284222,118.99712371826172,112966300,0.0,0.0,-0.024456770053885357,120.3464126586914,122.25430679321289,2.859162985466911,-2.680993747096622,0
2021-03-04 00:00:00-05:00,118.6949297486631,120.49850624904042,115.64347345208851,117.1155776977539,178155000,0.0,0.0,-0.01581169327220522,120.17873077392578,121.32034683227539,3.052591539645719,-1.5793520509091934,1
2021-03-05 00:00:00-05:00,117.9442454649468,118.88015523948292,114.61980921267136,118.37319946289062,153766600,0.0,0.0,0.010738296218649301,120.20992584228516,120.49655075073242,3.028235036132468,0.4289539979438217,0
