Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,MA_5,MA_10,Volatility_5,Price_Change,Target
2021-02-18 00:00:00-05:00,260.29998779296875,264.89666748046875,258.75665283203125,262.4599914550781,53871300,0.0,0.0,-0.013493691045324274,267.302001953125,274.31499938964845,3.9250731572738067,2.160003662109375,0
2021-02-19 00:00:00-05:00,265.0,265.5966796875,259.1233215332031,260.4333190917969,56874900,0.0,0.0,-0.007721833533733569,265.2779968261719,272.02533264160155,4.408780665026905,-4.566680908203125,0
2021-02-22 00:00:00-05:00,254.2133331298828,256.1666564941406,236.73333740234372,238.1666717529297,111809100,0.0,0.0,-0.08549845855559934,258.5033294677734,267.43433380126953,11.592755749464928,-16.046661376953125,0
2021-02-23 00:00:00-05:00,220.7100067138672,237.8699951171875,206.3333282470703,232.94667053222656,199820700,0.0,0.0,-0.021917429429917368,252.011328125,261.9483337402344,15.26699169526837,12.236663818359375,1
2021-02-24 00:00:00-05:00,237.2833404541016,248.3333282470703,231.38999938964844,247.33999633789065,110301000,0.0,0.0,0.06178807266392283,248.2693298339844,258.36700134277345,13.10580750121829,10.056655883789062,0
2021-02-25 00:00:00-05:00,242.0500030517578,245.73666381835935,223.52667236328125,227.4066619873047,117071700,0.0,0.0,-0.08059082496045278,241.2586639404297,254.28033294677735,12.992090017749259,-14.643341064453125,0
2021-02-26 00:00:00-05:00,233.3333282470703,235.5666656494141,219.836669921875,225.1666717529297,123267600,0.0,0.0,-0.009850152211020369,234.20533447265626,249.74166564941407,8.912282838884488,-8.166656494140625,1
2021-03-01 00:00:00-05:00,230.0366668701172,239.6666717529297,228.3500061035156,239.47666931152344,81408600,0.0,0.0,0.06355291148192554,234.467333984375,246.4853317260742,9.075608806242235,9.44000244140625,0
2021-03-02 00:00:00-05:00,239.4266662597656,240.3699951171875,228.3333282470703,228.81333923339844,71196600,0.0,0.0,-0.044527636486599076,233.6406677246094,242.82599792480468,9.43007230353991,-10.613327026367159,0
2021-03-03 00:00:00-05:00,229.3300018310547,233.5666656494141,217.23666381835935,217.73333740234372,90624000,0.0,0.0,-0.048423758283395735,227.7193359375,237.99433288574218,7.83845899175668,-11.596664428710966,0
2021-03-04 00:00:00-05:00,218.6000061035156,222.8166656494141,200.0,207.14666748046875,197758500,0.0,0.0,-0.04862218183112743,223.6673370361328,232.46300048828124,12.112072535513857,-11.453338623046847,0
