Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,MA_5,MA_10,Volatility_5,Price_Change,Target
2021-02-17 00:00:00+05:30,934.0683329596526,950.3692089797069,929.8061035808392,944.6106567382812,23742994,0.0,0.0,0.011531914053681591,931.5880981445313,906.9803894042968,8.777792582625105,10.542323778628656,0
2021-02-18 00:00:00+05:30,945.4041756996926,956.014443525895,933.6602717704308,937.559814453125,18646877,0.0,0.0,-0.007464284078164685,932.6763427734375,913.4825988769531,9.18772498099835,-7.844361246567587,1
2021-02-19 00:00:00+05:30,932.7081388605912,954.4501576444582,931.030412526974,943.2730712890624,23403483,0.0,0.0,0.006093751830937855,936.1859130859375,920.5810729980469,9.220144874607419,10.564932428471138,0
2021-02-22 00:00:00+05:30,943.1370313830364,947.6260001116776,904.5727145749872,910.5352783203124,23804335,0.0,0.0,-0.03470659129917808,933.9640991210938,923.149755859375,13.800905337128095,-32.601753062724015,1
2021-02-23 00:00:00+05:30,928.6272954514131,930.8491120696508,913.0292432704872,917.4955444335938,25644108,0.0,0.0,0.007644147655784472,930.694873046875,926.2013488769531,15.649433397551908,-11.131751017819397,1
2021-02-24 00:00:00+05:30,920.46551838717,936.4489852163128,918.7197882041788,934.5219116210938,10807663,0.0,0.0,0.01855743855193448,928.6771240234375,930.1326110839843,13.966564498403734,14.0563932339237,1
2021-02-25 00:00:00+05:30,941.3233367992898,975.7841010050624,939.9630213818828,972.3153686523438,34855693,0.0,0.0,0.04044148838168016,935.6282348632812,934.1522888183594,24.310821618344832,30.99203185305396,0
2021-02-26 00:00:00+05:30,959.9139702500598,967.576928004242,938.9200542247918,945.7669067382812,37481215,0.0,0.0,-0.02730437342655545,936.127001953125,936.1564575195313,24.531456802431954,-14.147063511778583,1
2021-03-01 00:00:00+05:30,956.8306484903324,957.646873714604,935.2019693603648,952.9765014648438,17680764,0.0,0.0,0.007623014376160198,944.6152465820312,939.2896728515625,20.468801395628383,-3.8541470254886008,1
2021-03-02 00:00:00+05:30,962.1812052733644,965.8086131763628,947.2633111177078,954.92626953125,17150760,0.0,0.0,0.002045977065970872,952.1013916015625,941.3981323242188,13.84299855221768,-7.254935742114412,1
2021-03-03 00:00:00+05:30,961.750393670414,1006.572077071357,955.4703590572256,998.5009765625,31924461,0.0,0.0,0.04563148844218068,964.8972045898438,946.7871643066406,21.16443746993422,36.75058289208596,0
2021-03-04 00:00:00+05:30,988.4801874020636,992.9918242849484,978.3686732860034,986.5984497070312,21435754,0.0,0.0,-0.011920395808169504,967.7538208007812,951.6910278320313,23.274703297626356,-1.8817376950323705,1
2021-03-05 00:00:00+05:30,977.5977682721734,1002.9672532884404,976.260120871694,987.890625,25511666,0.0,0.0,0.001309727674265515,976.178564453125,956.152783203125,20.820856248588456,10.292856727826575,1
