Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,MA_5,MA_10,Volatility_5,Price_Change,Target
2021-02-17 00:00:00+05:30,633.3143842829531,643.1313613478358,628.0432004259342,635.7807006835938,21684753,0.0,0.0,-0.001519006318537186,632.1344482421875,619.5271606445312,15.395076485570586,2.4663164006406078,0
2021-02-18 00:00:00+05:30,628.6718659610644,630.9931395406657,616.6787175205237,623.4974365234375,27845347,0.0,0.0,-0.019319970151577825,634.8425659179687,621.1085083007813,11.114360514612843,-5.174429437626941,0
2021-02-19 00:00:00+05:30,614.6477354005381,614.6477354005381,598.6891395954887,603.5734252929688,24055811,0.0,0.0,-0.031955241615046814,630.2871215820312,622.0660217285156,18.000014869148593,-11.074310107569318,0
2021-02-22 00:00:00+05:30,601.5906465933704,608.651103790309,587.3729780265563,589.8392944335938,27092321,0.0,0.0,-0.022754697744866048,617.8877563476562,620.1558227539062,20.60914974106714,-11.751352159776616,1
2021-02-23 00:00:00+05:30,594.5786296829727,602.6062756664275,589.0656480689298,596.0777587890625,23534585,0.0,0.0,0.010576549264082802,609.7537231445312,618.5067749023438,19.2879870044121,1.4991291060897538,1
2021-02-24 00:00:00+05:30,594.9170279499745,623.8359588003635,594.9170279499745,620.0639038085938,17762047,0.0,0.0,0.04023995974662653,606.6103637695312,619.3724060058594,14.7275124803395,25.146875858619296,0
2021-02-25 00:00:00+05:30,621.6114680275654,627.1244490272395,605.749568139458,607.393798828125,38571809,0.0,0.0,-0.020433547095139226,603.3896362304688,619.1161010742187,11.5236019794719,-14.217669199440365,0
2021-02-26 00:00:00+05:30,594.820400415131,594.820400415131,571.511201832981,578.1364135742188,57349273,0.0,0.0,-0.048168725644473165,598.3022338867188,614.294677734375,16.12030376106352,-16.683986840912212,1
2021-03-01 00:00:00+05:30,587.6148115351774,591.7737063871841,580.506006324913,588.3885498046875,21527318,0.0,0.0,0.01773307473765029,598.0120849609375,607.9499206542969,16.32249696960635,0.7737382695100905,1
2021-03-02 00:00:00+05:30,589.9843628029663,596.2710814229979,579.3453005229128,590.4679565429688,24051433,0.0,0.0,0.003534070707139847,596.8901245117188,603.321923828125,16.677634041514867,0.4835937400024477,1
2021-03-03 00:00:00+05:30,597.7218718298362,612.9550748740431,593.7080201131486,611.3591918945312,21036174,0.0,0.0,0.03538081130409698,595.1491821289062,600.8797729492187,13.872178731344944,13.637320064695018,0
2021-03-04 00:00:00+05:30,598.4473386312079,610.1986918027633,595.5941233516484,600.3817138671875,25057198,0.0,0.0,-0.017955856676213244,593.7467651367188,598.5682006835938,12.62303701768089,1.9343752359795872,0
2021-03-05 00:00:00+05:30,593.0794682716344,594.530249720913,581.7633611607706,589.4525146484375,26645968,0.0,0.0,-0.018203750990936518,596.0099853515625,597.1561096191406,9.829940702336899,-3.6269536231968686,0
2021-03-08 00:00:00+05:30,591.5318927303614,595.7875416407732,581.4248298749109,588.098388671875,19632433,0.0,0.0,-0.0022972604966663424,595.951953125,596.9820190429688,9.886874890177795,-3.433504058486392,1
2021-03-09 00:00:00+05:30,594.6752556001715,607.7322878346637,592.2089390957008,604.5889282226562,23056249,0.0,0.0,0.02804044334830169,598.7761474609375,597.8331359863281,9.94540009836468,9.913672622484796,1
