Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,MA_5,MA_10,Volatility_5,Price_Change,Target
2021-02-18 00:00:00-05:00,104.46073001635575,105.303862158223,103.8816019889264,104.50092315673828,22546000,0.0,0.0,-0.006046312221952399,104.40027923583985,103.75485763549804,0.5948252949431273,0.040193140382527304,0
2021-02-19 00:00:00-05:00,104.5991837297748,105.13463539467114,103.39031525447268,103.65729522705078,37938000,0.0,0.0,-0.008072923225971529,104.40087585449218,103.92943725585937,0.5938907867238412,-0.9418885027240123,0
2021-02-22 00:00:00-05:00,101.9099993387489,103.23647893744952,101.6321002802352,101.9427490234375,29466000,0.0,0.0,-0.016540526162270974,103.99623260498046,103.75788345336915,1.269388097791498,0.0327496846885964,1
2021-02-23 00:00:00-05:00,99.9443443943926,102.8479047180392,98.7652498236748,102.2335433959961,34658000,0.0,0.0,0.0028525262987733058,103.49422454833984,103.63679733276368,1.3904912572479935,2.2891990016034924,1
2021-02-24 00:00:00-05:00,100.74081884482054,103.63296773706676,100.61626404849292,103.4091567993164,22608000,0.0,0.0,0.011499292348369883,103.14873352050782,103.67858047485352,1.0543770289860817,2.6683379544958683,0
2021-02-25 00:00:00-05:00,102.02562057484712,103.36897091511273,99.57215821309238,100.04161071777344,41548000,0.0,0.0,-0.03256526003860838,102.25687103271484,103.32857513427734,1.4400994314886368,-1.984009857073687,1
2021-02-26 00:00:00-05:00,100.73637293122968,102.05490942560124,99.30022530470563,100.33738708496094,40042000,0.0,0.0,0.0029565334370906804,101.59288940429687,102.99688262939453,1.3977140424203496,-0.39898584626874367,1
2021-03-01 00:00:00-05:00,101.63209913010584,103.03301325641854,100.95819013474572,102.70697784423828,26060000,0.0,0.0,0.0236162294845379,101.74573516845703,102.87098388671875,1.4846211922838668,1.0748787141324385,0
2021-03-02 00:00:00-05:00,102.46778343065203,103.9515751284578,102.06235368431534,102.44992065429688,25564000,0.0,0.0,-0.0025028210871052003,101.78901062011718,102.64161758422851,1.5054033385063474,-0.01786277635515887,0
2021-03-03 00:00:00-05:00,101.8281222231942,103.02110427360444,98.95234399009124,99.81632232666016,33892000,0.0,0.0,-0.025706201730730793,101.07044372558593,102.10958862304688,1.391931248116387,-2.0117998965340433,1
2021-03-04 00:00:00-05:00,99.98802727764506,102.95163541392552,99.51956667031072,100.9338836669922,49216000,0.0,0.0,0.011196178283093827,101.24889831542968,101.75288467407226,1.2797276552443175,0.9458563893471421,1
2021-03-05 00:00:00-05:00,102.2846628478054,104.52026594581169,100.62867233193391,104.06719207763672,53100000,0.0,0.0,0.031043176947219697,101.99485931396484,101.79387435913085,1.64927631376121,1.7825292298313258,0
2021-03-08 00:00:00-05:00,103.42158052102567,104.89444552557276,99.50764868129858,99.62228393554688,36868000,0.0,0.0,-0.04271190615745479,101.37792053222657,101.5618278503418,1.8774572737873334,-3.7992965854787997,1
2021-03-09 00:00:00-05:00,101.71895233828384,102.42213544106292,101.0167536191557,101.25296783447266,33920000,0.0,0.0,0.01636866607054288,101.13852996826172,101.46377029418946,1.780398337730075,-0.4659845038111854,0
2021-03-10 00:00:00-05:00,102.29707365898808,102.29707365898808,100.20934752586386,101.04602813720705,27100000,0.0,0.0,-0.0020437889544523413,101.3844711303711,101.22745742797852,1.6307330582523611,-1.2510455217810375,1
2021-03-11 00:00:00-05:00,102.13926584834768,104.77187091897012,102.05142854718903,104.23939514160156,27702000,0.0,0.0,0.03160309280101892,102.04557342529297,101.64723587036133,2.0248112291704863,2.100129293253886,0
2021-03-12 00:00:00-05:00,103.04194682941647,103.10149446258993,100.85893998678274,101.7313461303711,33818000,0.0,0.0,-0.024060471646285664,101.57840423583984,101.78663177490235,1.6822606527079789,-1.3106006990453807,1
2021-03-15 00:00:00-04:00,101.48223051757223,101.97897318600188,100.62917885594194,101.9516830444336,26168000,0.0,0.0,0.0021658704268017193,102.04428405761719,101.71110229492187,1.2794250674256364,0.4694525268613603,1
