Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-04 00:00:00-05:00,102.25837310971532,102.68911668407655,100.99194081078296,101.9114990234375,48596000,0.0,0.0
2021-02-05 00:00:00-05:00,102.20576092112387,104.01112041342323,101.73134861128602,103.65828704833984,29866000,0.0,0.0
2021-02-08 00:00:00-05:00,104.2126024166411,104.95697814818854,102.39384771098673,103.44440460205078,28828000,0.0,0.0
2021-02-09 00:00:00-05:00,102.96204375401462,104.13865469002172,102.72384565242261,102.99132537841797,21892000,0.0,0.0
2021-02-10 00:00:00-05:00,103.37591665062041,104.15701742365931,101.84250453722669,103.54166412353516,25102000,0.0,0.0
2021-02-11 00:00:00-05:00,103.76597151325437,103.91484058963358,102.66727078205419,103.65431213378906,20480000,0.0,0.0
2021-02-12 00:00:00-05:00,103.20868656852795,104.1877847485389,102.90100612778934,103.9659652709961,18990000,0.0,0.0
2021-02-16 00:00:00-05:00,103.80318697811768,106.45267031039077,103.80318697811768,104.74358367919922,31004000,0.0,0.0
2021-02-17 00:00:00-05:00,103.91384859595338,105.3261814870926,103.63446540978451,105.13661193847656,20294000,0.0,0.0
2021-02-18 00:00:00-05:00,104.46073001635577,105.30386215822301,103.8816019889264,104.50092315673828,22546000,0.0,0.0
2021-02-19 00:00:00-05:00,104.59918372977481,105.13463539467114,103.39031525447268,103.65729522705078,37938000,0.0,0.0
2021-02-22 00:00:00-05:00,101.9099993387489,103.23647893744953,101.63210028023519,101.9427490234375,29466000,0.0,0.0
2021-02-23 00:00:00-05:00,99.94434439439259,102.84790471803919,98.7652498236748,102.2335433959961,34658000,0.0,0.0
2021-02-24 00:00:00-05:00,100.74081884482054,103.63296773706675,100.61626404849291,103.4091567993164,22608000,0.0,0.0
2021-02-25 00:00:00-05:00,102.02562057484711,103.36897091511271,99.57215821309238,100.04161071777344,41548000,0.0,0.0
2021-02-26 00:00:00-05:00,100.73637293122968,102.05490942560124,99.30022530470565,100.33738708496094,40042000,0.0,0.0
2021-03-01 00:00:00-05:00,101.63209913010583,103.03301325641854,100.95819013474573,102.70697784423828,26060000,0.0,0.0
2021-03-02 00:00:00-05:00,102.46778343065205,103.95157512845779,102.06235368431534,102.44992065429688,25564000,0.0,0.0
2021-03-03 00:00:00-05:00,101.82812222319419,103.02110427360444,98.95234399009125,99.81632232666016,33892000,0.0,0.0
2021-03-04 00:00:00-05:00,99.98802727764506,102.95163541392552,99.51956667031071,100.93388366699219,49216000,0.0,0.0
2021-03-05 00:00:00-05:00,102.28466284780541,104.52026594581169,100.62867233193391,104.06719207763672,53100000,0.0,0.0
2021-03-08 00:00:00-05:00,103.42158052102567,104.89444552557276,99.50764868129858,99.62228393554688,36868000,0.0,0.0
2021-03-09 00:00:00-05:00,101.71895233828384,102.42213544106293,101.0167536191557,101.25296783447266,33920000,0.0,0.0
2021-03-10 00:00:00-05:00,102.29707365898807,102.29707365898807,100.20934752586386,101.04602813720703,27100000,0.0,0.0
2021-03-11 00:00:00-05:00,102.13926584834769,104.77187091897011,102.05142854718905,104.23939514160156,27702000,0.0,0.0
2021-03-12 00:00:00-05:00,103.04194682941647,103.10149446258991,100.85893998678274,101.7313461303711,33818000,0.0,0.0
2021-03-15 00:00:00-04:00,101.48223051757223,101.97897318600187,100.62917885594194,101.9516830444336,26168000,0.0,0.0
2021-03-16 00:00:00-04:00,102.52485435636942,104.89147154660814,102.1923674371934,103.41314697265625,31900000,0.0,0.0
2021-03-17 00:00:00-04:00,102.64791686191691,104.16296639587709,101.4395482280668,103.33026123046875,26382000,0.0,0.0
